subj_id,age,gender,condition,exposure_cond,trial,response,phase,group,set,item_num,item,item_type,item_pair,exposed
52,26,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
54,36,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
56,39,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
63,40,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
66,56,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
69,31,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
70,30,Male,1,interest,10_test_g1_set3,Probably False,test,1,3,10,automobile_A,A,automobile,FALSE
71,46,Female,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
74,36,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
75,30,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
76,46,Male,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
80,45,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
82,29,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
84,42,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
89,34,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
92,33,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
96,28,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
99,33,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
100,41,Female,1,interest,10_test_g1_set3,Maybe False,test,1,3,10,automobile_A,A,automobile,FALSE
102,40,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
104,61,Male,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
107,40,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
116,29,Male,1,interest,10_test_g1_set3,Probably False,test,1,3,10,automobile_A,A,automobile,FALSE
119,31,Male,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
132,46,Male,1,interest,10_test_g1_set3,Probably False,test,1,3,10,automobile_A,A,automobile,FALSE
133,58,Male,1,interest,10_test_g1_set3,Probably False,test,1,3,10,automobile_A,A,automobile,FALSE
136,50,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
139,67,Female,1,interest,10_test_g1_set3,Maybe False,test,1,3,10,automobile_A,A,automobile,FALSE
140,42,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
148,59,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
151,47,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
153,37,Male,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
159,46,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
160,57,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
161,32,Male,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
163,55,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
166,44,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
168,49,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
175,58,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
184,71,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
185,61,Male,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
187,27,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
189,29,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
191,47,Female,1,interest,10_test_g1_set3,Maybe False,test,1,3,10,automobile_A,A,automobile,FALSE
196,36,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
198,54,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
204,59,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
205,41,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
208,31,Male,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
212,69,Prefer not to say,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
213,57,Female,1,interest,10_test_g1_set3,Probably False,test,1,3,10,automobile_A,A,automobile,FALSE
215,45,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
217,41,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
221,27,Male,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
223,37,Male,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
232,27,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
234,40,Male,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
236,32,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
237,38,Male,1,interest,10_test_g1_set3,Maybe False,test,1,3,10,automobile_A,A,automobile,FALSE
239,45,Female,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
244,23,Male,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
250,30,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
257,32,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
258,55,Male,1,interest,10_test_g1_set3,Probably True,test,1,3,10,automobile_A,A,automobile,FALSE
265,49,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
266,33,Female,1,interest,10_test_g1_set3,Maybe True,test,1,3,10,automobile_A,A,automobile,FALSE
267,30,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
270,47,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
272,37,Male,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
276,47,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
279,37,Male,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
280,37,Female,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
281,28,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
286,51,Male,1,interest,10_test_g1_set3,Definitely False,test,1,3,10,automobile_A,A,automobile,FALSE
288,30,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
291,30,Female,1,interest,10_test_g1_set3,Probably False,test,1,3,10,automobile_A,A,automobile,FALSE
292,31,Male,1,interest,10_test_g1_set3,Definitely True,test,1,3,10,automobile_A,A,automobile,FALSE
2,25,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
4,33,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
5,32,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
6,33,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
7,31,Female,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
10,32,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
16,41,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
17,39,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
18,44,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
20,53,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
21,36,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
30,32,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
33,45,Male,1,interest,11_test_g1_set3,Definitely True,test,1,3,11,incas_A,A,incas,FALSE
37,33,Female,1,interest,11_test_g1_set3,Definitely False,test,1,3,11,incas_A,A,incas,FALSE
38,49,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
39,31,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
40,49,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
42,34,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
46,30,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
49,29,Male,1,interest,11_test_g1_set3,Definitely False,test,1,3,11,incas_A,A,incas,FALSE
52,26,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
54,36,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
56,39,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
63,40,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
66,56,Female,1,interest,11_test_g1_set3,Definitely True,test,1,3,11,incas_A,A,incas,FALSE
69,31,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
70,30,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
71,46,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
74,36,Female,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
75,30,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
76,46,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
80,45,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
82,29,Female,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
84,42,Male,1,interest,11_test_g1_set3,Definitely False,test,1,3,11,incas_A,A,incas,FALSE
89,34,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
92,33,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
96,28,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
99,33,Female,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
100,41,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
102,40,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
104,61,Male,1,interest,11_test_g1_set3,Definitely False,test,1,3,11,incas_A,A,incas,FALSE
107,40,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
116,29,Male,1,interest,11_test_g1_set3,Definitely True,test,1,3,11,incas_A,A,incas,FALSE
119,31,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
132,46,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
133,58,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
136,50,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
139,67,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
140,42,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
148,59,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
151,47,Female,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
153,37,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
159,46,Female,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
160,57,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
161,32,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
163,55,Male,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
166,44,Male,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
168,49,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
175,58,Female,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
184,71,Female,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
185,61,Male,1,interest,11_test_g1_set3,Definitely False,test,1,3,11,incas_A,A,incas,FALSE
187,27,Female,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
189,29,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
191,47,Female,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
196,36,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
198,54,Female,1,interest,11_test_g1_set3,Definitely True,test,1,3,11,incas_A,A,incas,FALSE
204,59,Female,1,interest,11_test_g1_set3,Definitely False,test,1,3,11,incas_A,A,incas,FALSE
205,41,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
208,31,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
212,69,Prefer not to say,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
213,57,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
215,45,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
217,41,Female,1,interest,11_test_g1_set3,Definitely True,test,1,3,11,incas_A,A,incas,FALSE
221,27,Male,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
223,37,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
232,27,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
234,40,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
236,32,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
237,38,Male,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
239,45,Female,1,interest,11_test_g1_set3,Maybe False,test,1,3,11,incas_A,A,incas,FALSE
244,23,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
250,30,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
257,32,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
258,55,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
265,49,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
266,33,Female,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
267,30,Male,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
270,47,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
272,37,Male,1,interest,11_test_g1_set3,Definitely False,test,1,3,11,incas_A,A,incas,FALSE
276,47,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
279,37,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
280,37,Female,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
281,28,Male,1,interest,11_test_g1_set3,Maybe True,test,1,3,11,incas_A,A,incas,FALSE
286,51,Male,1,interest,11_test_g1_set3,Probably True,test,1,3,11,incas_A,A,incas,FALSE
288,30,Male,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
291,30,Female,1,interest,11_test_g1_set3,Probably False,test,1,3,11,incas_A,A,incas,FALSE
292,31,Male,1,interest,11_test_g1_set3,Definitely True,test,1,3,11,incas_A,A,incas,FALSE
2,25,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
4,33,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
5,32,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
6,33,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
7,31,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
10,32,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
16,41,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
17,39,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
18,44,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
20,53,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
21,36,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
30,32,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
33,45,Male,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
37,33,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
38,49,Female,1,interest,12_test_g1_set3,Maybe False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
39,31,Male,1,interest,12_test_g1_set3,Probably False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
40,49,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
42,34,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
46,30,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
49,29,Male,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
52,26,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
54,36,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
56,39,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
63,40,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
66,56,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
69,31,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
70,30,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
71,46,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
74,36,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
75,30,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
76,46,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
80,45,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
82,29,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
84,42,Male,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
89,34,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
92,33,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
96,28,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
99,33,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
100,41,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
102,40,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
104,61,Male,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
107,40,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
116,29,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
119,31,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
132,46,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
133,58,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
136,50,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
139,67,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
140,42,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
148,59,Female,1,interest,12_test_g1_set3,Probably False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
151,47,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
153,37,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
159,46,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
160,57,Female,1,interest,12_test_g1_set3,Maybe False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
161,32,Male,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
163,55,Male,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
166,44,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
168,49,Female,1,interest,12_test_g1_set3,Maybe False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
175,58,Female,1,interest,12_test_g1_set3,Probably False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
184,71,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
185,61,Male,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
187,27,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
189,29,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
191,47,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
196,36,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
198,54,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
204,59,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
205,41,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
208,31,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
212,69,Prefer not to say,1,interest,12_test_g1_set3,Probably False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
213,57,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
215,45,Female,1,interest,12_test_g1_set3,Definitely False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
217,41,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
221,27,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
223,37,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
232,27,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
234,40,Male,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
236,32,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
237,38,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
239,45,Female,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
244,23,Male,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
250,30,Female,1,interest,12_test_g1_set3,Maybe False,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
257,32,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
258,55,Male,1,interest,12_test_g1_set3,Probably True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
265,49,Female,1,interest,12_test_g1_set3,Definitely True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
266,33,Female,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
267,30,Male,1,interest,12_test_g1_set3,Maybe True,test,1,3,12,lastsupper_A,A,lastsupper,FALSE
