subj_id,age,gender,condition,exposure_cond,trial,response,phase,group,set,item_num,item,item_type,item_pair,exposed
170,49,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
176,43,Male,3,quiz,8_Exposure_g3_quiz,Maybe False,exposure,3,1,8,avengers_A,A,avengers,1
178,29,Female,3,quiz,8_Exposure_g3_quiz,Maybe False,exposure,3,1,8,avengers_A,A,avengers,1
191,36,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
192,35,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
197,24,Male,3,quiz,8_Exposure_g3_quiz,Definitely True,exposure,3,1,8,avengers_A,A,avengers,1
201,35,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
202,27,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
205,32,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
207,53,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
210,36,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
212,69,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
213,45,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
214,29,Male,3,quiz,8_Exposure_g3_quiz,Probably False,exposure,3,1,8,avengers_A,A,avengers,1
215,37,Female,3,quiz,8_Exposure_g3_quiz,Probably False,exposure,3,1,8,avengers_A,A,avengers,1
219,30,Female,3,quiz,8_Exposure_g3_quiz,Maybe False,exposure,3,1,8,avengers_A,A,avengers,1
228,32,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
229,61,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
234,43,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
236,36,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
245,60,Female,3,quiz,8_Exposure_g3_quiz,Maybe False,exposure,3,1,8,avengers_A,A,avengers,1
247,38,Male,3,quiz,8_Exposure_g3_quiz,Probably False,exposure,3,1,8,avengers_A,A,avengers,1
251,21,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
256,40,Male,3,quiz,8_Exposure_g3_quiz,Probably False,exposure,3,1,8,avengers_A,A,avengers,1
257,33,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
271,45,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
272,45,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
273,24,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
279,31,Male,3,quiz,8_Exposure_g3_quiz,Probably False,exposure,3,1,8,avengers_A,A,avengers,1
280,41,Female,3,quiz,8_Exposure_g3_quiz,Definitely True,exposure,3,1,8,avengers_A,A,avengers,1
281,28,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
287,54,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
289,24,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
297,44,Male,3,quiz,8_Exposure_g3_quiz,Maybe False,exposure,3,1,8,avengers_A,A,avengers,1
302,28,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
315,34,Male,3,quiz,8_Exposure_g3_quiz,Probably False,exposure,3,1,8,avengers_A,A,avengers,1
335,28,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
337,31,Male,3,quiz,8_Exposure_g3_quiz,Definitely True,exposure,3,1,8,avengers_A,A,avengers,1
350,33,Male,3,quiz,8_Exposure_g3_quiz,Definitely True,exposure,3,1,8,avengers_A,A,avengers,1
351,32,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
353,55,Female,3,quiz,8_Exposure_g3_quiz,Probably False,exposure,3,1,8,avengers_A,A,avengers,1
354,44,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
357,45,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
365,32,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
366,34,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
371,36,Female,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
374,38,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
375,53,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
378,36,Female,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
381,41,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
384,28,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
387,35,Male,3,quiz,8_Exposure_g3_quiz,Maybe True,exposure,3,1,8,avengers_A,A,avengers,1
391,37,Male,3,quiz,8_Exposure_g3_quiz,Probably True,exposure,3,1,8,avengers_A,A,avengers,1
26,25,Male,3,fact,9_Exposure_g3_fact,Surprising,exposure,3,1,9,TE4,Truth,TE4,0
33,31,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
62,40,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
68,47,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
74,41,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
75,34,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
77,39,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
79,39,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
84,50,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
104,29,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
111,28,Male,3,fact,9_Exposure_g3_fact,Very surprising,exposure,3,1,9,TE4,Truth,TE4,0
158,48,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
190,37,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
199,31,Female,3,fact,9_Exposure_g3_fact,Somewhat surprising,exposure,3,1,9,TE4,Truth,TE4,0
241,47,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
252,24,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
267,33,Male,3,fact,9_Exposure_g3_fact,A little surprising,exposure,3,1,9,TE4,Truth,TE4,0
275,38,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
277,35,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
292,36,Female,3,fact,9_Exposure_g3_fact,Very surprising,exposure,3,1,9,TE4,Truth,TE4,0
310,37,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
316,40,Female,3,fact,9_Exposure_g3_fact,Very surprising,exposure,3,1,9,TE4,Truth,TE4,0
317,33,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
325,31,Female,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
331,44,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
338,30,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
380,31,Male,3,fact,9_Exposure_g3_fact,Not at all surprising,exposure,3,1,9,TE4,Truth,TE4,0
2,38,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
12,50,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
14,38,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
15,36,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
16,32,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
18,43,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
19,26,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
23,43,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
24,33,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
25,29,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
27,40,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
36,38,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
37,38,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
46,27,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
49,50,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
50,28,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
51,20,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
52,54,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
54,31,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
64,28,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
66,27,Female,3,quiz,9_Exposure_g3_quiz,Maybe True,exposure,3,1,9,TE4,Truth,TE4,0
76,24,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
82,37,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
86,29,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
91,36,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
93,46,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
97,34,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
99,72,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
103,37,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
112,47,Female,3,quiz,9_Exposure_g3_quiz,Maybe True,exposure,3,1,9,TE4,Truth,TE4,0
120,37,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
124,33,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
126,30,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
135,46,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
142,36,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
149,65,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
152,57,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
154,31,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
155,29,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
156,63,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
157,42,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
162,66,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
163,74,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
165,38,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
170,49,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
176,43,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
178,29,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
191,36,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
192,35,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
197,24,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
201,35,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
202,27,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
205,32,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
207,53,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
210,36,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
212,69,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
213,45,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
214,29,Male,3,quiz,9_Exposure_g3_quiz,Maybe True,exposure,3,1,9,TE4,Truth,TE4,0
215,37,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
219,30,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
228,32,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
229,61,Female,3,quiz,9_Exposure_g3_quiz,Maybe True,exposure,3,1,9,TE4,Truth,TE4,0
234,43,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
236,36,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
245,60,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
247,38,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
251,21,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
256,40,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
257,33,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
271,45,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
272,45,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
273,24,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
279,31,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
280,41,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
281,28,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
287,54,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
289,24,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
297,44,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
302,28,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
315,34,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
335,28,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
337,31,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
350,33,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
351,32,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
353,55,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
354,44,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
357,45,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
365,32,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
366,34,Male,3,quiz,9_Exposure_g3_quiz,Maybe True,exposure,3,1,9,TE4,Truth,TE4,0
371,36,Female,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
374,38,Male,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
375,53,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
378,36,Female,3,quiz,9_Exposure_g3_quiz,Probably True,exposure,3,1,9,TE4,Truth,TE4,0
381,41,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
384,28,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
387,35,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
391,37,Male,3,quiz,9_Exposure_g3_quiz,Definitely True,exposure,3,1,9,TE4,Truth,TE4,0
26,25,Male,3,fact,10_Exposure_g3_fact,Somewhat surprising,exposure,3,1,10,TE5,Truth,TE5,0
33,31,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
62,40,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
68,47,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
74,41,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
75,34,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
77,39,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
79,39,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
84,50,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
104,29,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
111,28,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
158,48,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
190,37,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
199,31,Female,3,fact,10_Exposure_g3_fact,Surprising,exposure,3,1,10,TE5,Truth,TE5,0
241,47,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
252,24,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
267,33,Male,3,fact,10_Exposure_g3_fact,A little surprising,exposure,3,1,10,TE5,Truth,TE5,0
275,38,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
277,35,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
292,36,Female,3,fact,10_Exposure_g3_fact,A little surprising,exposure,3,1,10,TE5,Truth,TE5,0
310,37,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
316,40,Female,3,fact,10_Exposure_g3_fact,Surprising,exposure,3,1,10,TE5,Truth,TE5,0
317,33,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
325,31,Female,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
331,44,Male,3,fact,10_Exposure_g3_fact,Surprising,exposure,3,1,10,TE5,Truth,TE5,0
338,30,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
380,31,Male,3,fact,10_Exposure_g3_fact,Not at all surprising,exposure,3,1,10,TE5,Truth,TE5,0
2,38,Female,3,quiz,10_Exposure_g3_quiz,Maybe True,exposure,3,1,10,TE5,Truth,TE5,0
12,50,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
14,38,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
15,36,Male,3,quiz,10_Exposure_g3_quiz,Probably False,exposure,3,1,10,TE5,Truth,TE5,0
16,32,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
18,43,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
19,26,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
23,43,Male,3,quiz,10_Exposure_g3_quiz,Maybe True,exposure,3,1,10,TE5,Truth,TE5,0
24,33,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
25,29,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
27,40,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
36,38,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
37,38,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
46,27,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
49,50,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
50,28,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
51,20,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
52,54,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
54,31,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
64,28,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
66,27,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
76,24,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
82,37,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
86,29,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
91,36,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
93,46,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
97,34,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
99,72,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
103,37,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
112,47,Female,3,quiz,10_Exposure_g3_quiz,Maybe True,exposure,3,1,10,TE5,Truth,TE5,0
120,37,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
124,33,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
126,30,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
135,46,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
142,36,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
149,65,Female,3,quiz,10_Exposure_g3_quiz,Probably True,exposure,3,1,10,TE5,Truth,TE5,0
152,57,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
154,31,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
155,29,Male,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
156,63,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
157,42,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
162,66,Female,3,quiz,10_Exposure_g3_quiz,Definitely True,exposure,3,1,10,TE5,Truth,TE5,0
